ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60616,29,07/12/2020,07/18/2020,23,570,42,1046.6,508,6206,933,11394.7,0.0,0.1,0,35,0.0,64.3,54464,60616-29,POINT (-87.629531 41.844869)
60605,29,07/12/2020,07/18/2020,16,263,58,955.7,343,3683,1246,13383.5,0.0,0.1,0,1,0.0,3.6,27519,60605-29,POINT (-87.623449 41.867824)
60656,32,08/02/2020,08/08/2020,26,412,94,1493.9,260,3929,943,14246.3,0.1,0.1,1,11,3.6,39.9,27579,60656-32,POINT (-87.817934 41.974566)
60656,33,08/09/2020,08/15/2020,42,454,152,1646.2,265,4194,961,15207.2,0.2,0.1,0,11,0.0,39.9,27579,60656-33,POINT (-87.817934 41.974566)
60656,34,08/16/2020,08/22/2020,46,500,167,1813,277,4471,1004,16211.6,0.2,0.1,0,11,0.0,39.9,27579,60656-34,POINT (-87.817934 41.974566)
60656,35,08/23/2020,08/29/2020,33,533,120,1932.6,284,4755,1030,17241.4,0.1,0.1,0,11,0.0,39.9,27579,60656-35,POINT (-87.817934 41.974566)
60656,36,08/30/2020,09/05/2020,20,553,72,2005.1,209,4964,758,17999.2,0.1,0.1,0,11,0.0,39.9,27579,60656-36,POINT (-87.817934 41.974566)
60656,37,09/06/2020,09/12/2020,12,565,44,2048.7,166,5130,602,18601.1,0.1,0.1,0,11,0.0,39.9,27579,60656-37,POINT (-87.817934 41.974566)
60656,38,09/13/2020,09/19/2020,23,588,83,2132.1,216,5346,783,19384.3,0.1,0.1,0,11,0.0,39.9,27579,60656-38,POINT (-87.817934 41.974566)
60656,39,09/20/2020,09/26/2020,30,618,109,2240.8,228,5574,827,20211,0.1,0.1,0,11,0.0,39.9,27579,60656-39,POINT (-87.817934 41.974566)
60656,40,09/27/2020,10/03/2020,36,654,130,2371.4,268,5842,972,21182.8,0.1,0.1,0,11,0.0,39.9,27579,60656-40,POINT (-87.817934 41.974566)
60657,17,04/19/2020,04/25/2020,28,200,40,285.5,205,1027,293,1466.1,0.1,0.2,4,10,5.7,14.3,70052,60657-17,POINT (-87.658216 41.939715)
60657,27,06/28/2020,07/04/2020,26,416,37,593.8,780,6231,1114,8894.8,0.0,0.1,0,28,0.0,40.0,70052,60657-27,POINT (-87.658216 41.939715)
60657,28,07/05/2020,07/11/2020,53,469,76,669.5,1087,7318,1552,10446.5,0.0,0.1,0,28,0.0,40.0,70052,60657-28,POINT (-87.658216 41.939715)
60657,29,07/12/2020,07/18/2020,45,514,64,733.7,1115,8433,1592,12038.2,0.0,0.1,0,28,0.0,40.0,70052,60657-29,POINT (-87.658216 41.939715)
60653,12,03/15/2020,03/21/2020,21,21,66,65.7,81,87,253,272.1,0.3,0.2,0,0,0.0,0.0,31972,60653-12,POINT (-87.611244 41.819261)
60657,30,07/19/2020,07/25/2020,40,554,57,790.8,1005,9438,1435,13472.8,0.0,0.1,0,28,0.0,40.0,70052,60657-30,POINT (-87.658216 41.939715)
60657,31,07/26/2020,08/01/2020,24,578,34,825.1,965,10403,1378,14850.4,0.0,0.1,0,28,0.0,40.0,70052,60657-31,POINT (-87.658216 41.939715)
60657,32,08/02/2020,08/08/2020,30,608,43,867.9,1103,11506,1574,16424.9,0.0,0.1,0,28,0.0,40.0,70052,60657-32,POINT (-87.658216 41.939715)
60657,33,08/09/2020,08/15/2020,45,653,64,932.2,1079,12585,1540,17965.2,0.0,0.1,1,29,1.4,41.4,70052,60657-33,POINT (-87.658216 41.939715)
60657,34,08/16/2020,08/22/2020,53,706,76,1007.8,1140,13725,1627,19592.6,0.0,0.1,0,29,0.0,41.4,70052,60657-34,POINT (-87.658216 41.939715)
60657,35,08/23/2020,08/29/2020,42,748,60,1067.8,1035,14760,1478,21070.1,0.0,0.1,0,29,0.0,41.4,70052,60657-35,POINT (-87.658216 41.939715)
60657,36,08/30/2020,09/05/2020,57,805,81,1149.1,1076,15836,1536,22606.1,0.1,0.1,0,29,0.0,41.4,70052,60657-36,POINT (-87.658216 41.939715)
60657,37,09/06/2020,09/12/2020,55,860,78,1227.7,832,16668,1188,23793.8,0.1,0.1,0,29,0.0,41.4,70052,60657-37,POINT (-87.658216 41.939715)
60657,38,09/13/2020,09/19/2020,68,928,97,1324.7,1027,17695,1466,25259.8,0.1,0.1,0,29,0.0,41.4,70052,60657-38,POINT (-87.658216 41.939715)
60657,39,09/20/2020,09/26/2020,55,983,78,1403.2,998,18693,1425,26684.5,0.1,0.1,0,29,0.0,41.4,70052,60657-39,POINT (-87.658216 41.939715)
60657,40,09/27/2020,10/03/2020,46,1029,66,1468.9,1130,19823,1613,28297.6,0.0,0.1,0,29,0.0,41.4,70052,60657-40,POINT (-87.658216 41.939715)
60659,18,04/26/2020,05/02/2020,94,447,229,1088.4,303,1243,738,3026.7,0.3,0.4,3,25,7.3,60.9,41068,60659-18,POINT (-87.703266 41.990803)
60659,25,06/14/2020,06/20/2020,24,793,58,1930.9,401,3309,976,8057.4,0.1,0.2,1,41,2.4,99.8,41068,60659-25,POINT (-87.703266 41.990803)
60659,26,06/21/2020,06/27/2020,20,813,49,1979.6,297,3606,723,8780.6,0.1,0.2,0,41,0.0,99.8,41068,60659-26,POINT (-87.703266 41.990803)
60631,32,08/02/2020,08/08/2020,41,489,139,1656,352,5403,1192,18297.3,0.1,0.1,0,42,0.0,142.2,29529,60631-32,POINT (-87.813371 41.995019)
60631,33,08/09/2020,08/15/2020,27,516,91,1747.4,374,5777,1267,19563.8,0.1,0.1,0,42,0.0,142.2,29529,60631-33,POINT (-87.813371 41.995019)
60631,34,08/16/2020,08/22/2020,19,535,64,1811.8,307,6084,1040,20603.5,0.1,0.1,0,42,0.0,142.2,29529,60631-34,POINT (-87.813371 41.995019)
60632,17,04/19/2020,04/25/2020,451,920,495,1010.6,758,1773,833,1947.5,0.6,0.5,7,16,7.7,17.6,91039,60632-17,POINT (-87.711251 41.810038)
60659,27,06/28/2020,07/04/2020,8,821,20,1999.1,248,3854,604,9384.4,0.0,0.2,0,41,0.0,99.8,41068,60659-27,POINT (-87.703266 41.990803)
60659,28,07/05/2020,07/11/2020,20,841,49,2047.8,288,4142,701,10085.7,0.1,0.2,0,41,0.0,99.8,41068,60659-28,POINT (-87.703266 41.990803)
60659,29,07/12/2020,07/18/2020,13,854,32,2079.5,289,4431,704,10789.4,0.0,0.2,2,43,4.9,104.7,41068,60659-29,POINT (-87.703266 41.990803)
60632,12,03/15/2020,03/21/2020,4,7,4,7.7,57,64,63,70.3,0.1,0.1,0,0,0.0,0.0,91039,60632-12,POINT (-87.711251 41.810038)
60659,30,07/19/2020,07/25/2020,19,873,46,2125.7,315,4746,767,11556.4,0.1,0.2,0,43,0.0,104.7,41068,60659-30,POINT (-87.703266 41.990803)
60659,31,07/26/2020,08/01/2020,30,903,73,2198.8,324,5070,789,12345.4,0.1,0.2,1,44,2.4,107.1,41068,60659-31,POINT (-87.703266 41.990803)
60659,32,08/02/2020,08/08/2020,22,925,54,2252.4,302,5372,735,13080.7,0.1,0.2,0,44,0.0,107.1,41068,60659-32,POINT (-87.703266 41.990803)
60659,33,08/09/2020,08/15/2020,37,962,90,2342.5,327,5699,796,13877,0.1,0.2,0,44,0.0,107.1,41068,60659-33,POINT (-87.703266 41.990803)
60659,34,08/16/2020,08/22/2020,40,1002,97,2439.9,316,6015,770,14646.4,0.1,0.2,0,44,0.0,107.1,41068,60659-34,POINT (-87.703266 41.990803)
60659,35,08/23/2020,08/29/2020,23,1025,56,2495.9,306,6321,745,15391.5,0.1,0.2,0,44,0.0,107.1,41068,60659-35,POINT (-87.703266 41.990803)
60659,36,08/30/2020,09/05/2020,24,1049,58,2554.3,242,6563,589,15980.8,0.1,0.2,1,45,2.4,109.6,41068,60659-36,POINT (-87.703266 41.990803)
60659,37,09/06/2020,09/12/2020,18,1067,44,2598.1,213,6776,519,16499.5,0.1,0.2,0,45,0.0,109.6,41068,60659-37,POINT (-87.703266 41.990803)
60632,13,03/22/2020,03/28/2020,27,34,30,37.3,107,171,118,187.8,0.3,0.2,1,1,1.1,1.1,91039,60632-13,POINT (-87.711251 41.810038)
60659,38,09/13/2020,09/19/2020,24,1091,58,2656.6,255,7031,621,17120.4,0.1,0.2,0,45,0.0,109.6,41068,60659-38,POINT (-87.703266 41.990803)
60659,39,09/20/2020,09/26/2020,28,1119,68,2724.7,270,7301,657,17777.8,0.1,0.2,0,45,0.0,109.6,41068,60659-39,POINT (-87.703266 41.990803)
60659,40,09/27/2020,10/03/2020,28,1147,68,2792.9,286,7587,696,18474.2,0.1,0.2,0,45,0.0,109.6,41068,60659-40,POINT (-87.703266 41.990803)
60660,13,03/22/2020,03/28/2020,19,35,44,80.9,87,150,201,346.9,0.2,0.2,0,0,0.0,0.0,43242,60660-13,POINT (-87.666362 41.991062)
60660,14,03/29/2020,04/04/2020,28,63,65,145.7,84,234,194,541.1,0.3,0.3,1,1,2.3,2.3,43242,60660-14,POINT (-87.666362 41.991062)
60632,14,03/29/2020,04/04/2020,56,90,62,98.9,122,293,134,321.8,0.5,0.3,1,2,1.1,2.2,91039,60632-14,POINT (-87.711251 41.810038)
60660,15,04/05/2020,04/11/2020,52,115,120,265.9,131,365,303,844.1,0.4,0.3,1,2,2.3,4.6,43242,60660-15,POINT (-87.666362 41.991062)
60660,16,04/12/2020,04/18/2020,67,182,155,420.9,191,556,442,1285.8,0.4,0.3,7,9,16.2,20.8,43242,60660-16,POINT (-87.666362 41.991062)
60632,15,04/05/2020,04/11/2020,114,204,125,224.1,263,556,289,610.7,0.4,0.4,6,8,6.6,8.8,91039,60632-15,POINT (-87.711251 41.810038)
60632,16,04/12/2020,04/18/2020,265,469,291,515.2,459,1015,504,1114.9,0.6,0.5,1,9,1.1,9.9,91039,60632-16,POINT (-87.711251 41.810038)
60666,27,06/28/2020,07/04/2020,,,,,0,7,0,0,,,0,0,0.0,0.0,0,60666-27,POINT (-87.896371 41.979511)
60666,29,07/12/2020,07/18/2020,,,,,0,7,0,0,,,0,0,0.0,0.0,0,60666-29,POINT (-87.896371 41.979511)
60632,24,06/07/2020,06/13/2020,92,3173,101,3485.3,606,8236,666,9046.7,0.2,0.4,7,85,7.7,93.4,91039,60632-24,POINT (-87.711251 41.810038)
60633,19,05/03/2020,05/09/2020,18,83,140,644.9,87,348,676,2703.8,0.2,0.2,1,1,7.8,7.8,12871,60633-19,POINT (-87.556037 41.653147)
60641,16,04/12/2020,04/18/2020,110,313,155,440.7,341,1002,480,1410.8,0.3,0.3,5,11,7.0,15.5,71023,60641-16,POINT (-87.746791 41.946682)
60632,25,06/14/2020,06/20/2020,68,3241,75,3560,507,8743,557,9603.6,0.1,0.4,2,87,2.2,95.6,91039,60632-25,POINT (-87.711251 41.810038)
60632,26,06/21/2020,06/27/2020,54,3295,59,3619.3,564,9307,620,10223.1,0.1,0.4,2,89,2.2,97.8,91039,60632-26,POINT (-87.711251 41.810038)
60632,27,06/28/2020,07/04/2020,51,3346,56,3675.3,473,9780,520,10742.6,0.1,0.3,3,92,3.3,101.1,91039,60632-27,POINT (-87.711251 41.810038)
60632,28,07/05/2020,07/11/2020,60,3406,66,3741.3,672,10452,738,11480.8,0.1,0.3,0,92,0.0,101.1,91039,60632-28,POINT (-87.711251 41.810038)
60632,29,07/12/2020,07/18/2020,57,3463,63,3803.9,750,11202,824,12304.6,0.1,0.3,2,94,2.2,103.3,91039,60632-29,POINT (-87.711251 41.810038)
60632,30,07/19/2020,07/25/2020,94,3557,103,3907.1,775,11977,851,13155.9,0.1,0.3,2,96,2.2,105.4,91039,60632-30,POINT (-87.711251 41.810038)
60632,31,07/26/2020,08/01/2020,121,3678,133,4040,839,12816,922,14077.5,0.1,0.3,1,97,1.1,106.5,91039,60632-31,POINT (-87.711251 41.810038)
60632,32,08/02/2020,08/08/2020,112,3790,123,4163.1,987,13803,1084,15161.6,0.1,0.3,0,97,0.0,106.5,91039,60632-32,POINT (-87.711251 41.810038)
60633,16,04/12/2020,04/18/2020,14,29,109,225.3,55,118,427,916.8,0.3,0.2,0,0,0.0,0.0,12871,60633-16,POINT (-87.556037 41.653147)
60633,17,04/19/2020,04/25/2020,18,47,140,365.2,65,183,505,1421.8,0.3,0.3,0,0,0.0,0.0,12871,60633-17,POINT (-87.556037 41.653147)
60633,18,04/26/2020,05/02/2020,18,65,140,505,78,261,606,2027.8,0.2,0.2,0,0,0.0,0.0,12871,60633-18,POINT (-87.556037 41.653147)
60632,34,08/16/2020,08/22/2020,161,4053,177,4451.9,970,15682,1066,17225.6,0.2,0.3,0,98,0.0,107.6,91039,60632-34,POINT (-87.711251 41.810038)
60632,35,08/23/2020,08/29/2020,122,4175,134,4585.9,860,16542,945,18170.2,0.1,0.3,0,98,0.0,107.6,91039,60632-35,POINT (-87.711251 41.810038)
60633,14,03/29/2020,04/04/2020,6,10,47,77.7,25,49,194,380.7,0.2,0.2,0,0,0.0,0.0,12871,60633-14,POINT (-87.556037 41.653147)
60660,17,04/19/2020,04/25/2020,42,224,97,518,189,745,437,1722.9,0.2,0.3,9,18,20.8,41.6,43242,60660-17,POINT (-87.666362 41.991062)
60660,18,04/26/2020,05/02/2020,50,274,116,633.6,242,987,560,2282.5,0.2,0.3,3,21,6.9,48.6,43242,60660-18,POINT (-87.666362 41.991062)
60660,19,05/03/2020,05/09/2020,40,314,92,726.1,185,1172,428,2710.3,0.2,0.3,9,30,20.8,69.4,43242,60660-19,POINT (-87.666362 41.991062)
60660,20,05/10/2020,05/16/2020,28,342,65,790.9,243,1415,562,3272.3,0.1,0.2,5,35,11.6,80.9,43242,60660-20,POINT (-87.666362 41.991062)
60633,26,06/21/2020,06/27/2020,13,143,101,1111,90,877,699,6813.8,0.1,0.2,0,4,0.0,31.1,12871,60633-26,POINT (-87.556037 41.653147)
60633,27,06/28/2020,07/04/2020,8,151,62,1173.2,151,1028,1173,7986.9,0.1,0.1,0,4,0.0,31.1,12871,60633-27,POINT (-87.556037 41.653147)
60633,28,07/05/2020,07/11/2020,19,170,148,1320.8,195,1223,1515,9502,0.1,0.1,0,4,0.0,31.1,12871,60633-28,POINT (-87.556037 41.653147)
60633,29,07/12/2020,07/18/2020,31,201,241,1561.7,177,1400,1375,10877.2,0.2,0.1,0,4,0.0,31.1,12871,60633-29,POINT (-87.556037 41.653147)
60633,30,07/19/2020,07/25/2020,18,219,140,1701.5,130,1530,1010,11887.2,0.1,0.1,0,4,0.0,31.1,12871,60633-30,POINT (-87.556037 41.653147)
60633,31,07/26/2020,08/01/2020,13,232,101,1802.5,183,1713,1422,13309,0.1,0.1,0,4,0.0,31.1,12871,60633-31,POINT (-87.556037 41.653147)
60633,32,08/02/2020,08/08/2020,11,243,86,1888,104,1817,808,14117,0.1,0.1,1,5,7.8,38.8,12871,60633-32,POINT (-87.556037 41.653147)
60633,33,08/09/2020,08/15/2020,19,262,148,2035.6,153,1970,1189,15305.7,0.1,0.1,0,5,0.0,38.8,12871,60633-33,POINT (-87.556037 41.653147)
60633,34,08/16/2020,08/22/2020,17,279,132,2167.7,155,2125,1204,16510,0.1,0.1,0,5,0.0,38.8,12871,60633-34,POINT (-87.556037 41.653147)
60633,20,05/10/2020,05/16/2020,13,96,101,745.9,79,427,614,3317.5,0.2,0.2,1,2,7.8,15.5,12871,60633-20,POINT (-87.556037 41.653147)
60633,21,05/17/2020,05/23/2020,12,108,93,839.1,87,514,676,3993.5,0.1,0.2,0,2,0.0,15.5,12871,60633-21,POINT (-87.556037 41.653147)
60633,22,05/24/2020,05/30/2020,8,116,62,901.3,83,597,645,4638.3,0.1,0.2,1,3,7.8,23.3,12871,60633-22,POINT (-87.556037 41.653147)
60633,23,05/31/2020,06/06/2020,6,122,47,947.9,51,648,396,5034.6,0.1,0.2,0,3,0.0,23.3,12871,60633-23,POINT (-87.556037 41.653147)
60633,24,06/07/2020,06/13/2020,3,125,23,971.2,70,718,544,5578.4,0.0,0.2,0,3,0.0,23.3,12871,60633-24,POINT (-87.556037 41.653147)
60633,25,06/14/2020,06/20/2020,5,130,39,1010,69,787,536,6114.5,0.1,0.2,1,4,7.8,31.1,12871,60633-25,POINT (-87.556037 41.653147)
60660,21,05/17/2020,05/23/2020,37,379,86,876.5,251,1666,580,3852.7,0.1,0.2,3,38,6.9,87.9,43242,60660-21,POINT (-87.666362 41.991062)
60660,22,05/24/2020,05/30/2020,31,410,72,948.2,321,1987,742,4595.1,0.1,0.2,0,38,0.0,87.9,43242,60660-22,POINT (-87.666362 41.991062)
60660,23,05/31/2020,06/06/2020,22,432,51,999,283,2270,654,5249.5,0.1,0.2,0,38,0.0,87.9,43242,60660-23,POINT (-87.666362 41.991062)
60660,24,06/07/2020,06/13/2020,10,442,23,1022.2,375,2645,867,6116.7,0.0,0.2,1,39,2.3,90.2,43242,60660-24,POINT (-87.666362 41.991062)
60660,25,06/14/2020,06/20/2020,22,464,51,1073,605,3250,1399,7515.8,0.0,0.1,0,39,0.0,90.2,43242,60660-25,POINT (-87.666362 41.991062)
60660,26,06/21/2020,06/27/2020,18,482,42,1114.7,438,3688,1013,8528.7,0.0,0.1,1,40,2.3,92.5,43242,60660-26,POINT (-87.666362 41.991062)
60660,27,06/28/2020,07/04/2020,10,492,23,1137.8,461,4149,1066,9594.8,0.0,0.1,0,40,0.0,92.5,43242,60660-27,POINT (-87.666362 41.991062)
60660,28,07/05/2020,07/11/2020,24,516,56,1193.3,454,4603,1050,10644.7,0.1,0.1,0,40,0.0,92.5,43242,60660-28,POINT (-87.666362 41.991062)
60660,29,07/12/2020,07/18/2020,18,534,42,1234.9,590,5193,1364,12009.2,0.0,0.1,0,40,0.0,92.5,43242,60660-29,POINT (-87.666362 41.991062)
60601,37,09/06/2020,09/12/2020,34,196,232,1335.6,844,3924,5751,26739.4,0.0,0.0,0,5,0.0,34.1,14675,60601-37,POINT (-87.622844 41.886262)
60634,11,03/08/2020,03/14/2020,,,,,6,9,8,11.8,,,0,0,0.0,0.0,75995,60634-11,POINT (-87.797373 41.944967)
60606,37,09/06/2020,09/12/2020,1,64,32,2063.9,86,1766,2773,56949.4,0.0,0.0,0,1,0.0,32.2,3101,60606-37,POINT (-87.63676 41.882634)
60611,37,09/06/2020,09/12/2020,20,411,62,1267.5,399,8174,1230,25208.2,0.0,0.0,0,4,0.0,12.3,32426,60611-37,POINT (-87.620291 41.894734)
60634,13,03/22/2020,03/28/2020,59,77,78,101.3,318,395,418,519.8,0.2,0.2,0,0,0.0,0.0,75995,60634-13,POINT (-87.797373 41.944967)
60634,12,03/15/2020,03/21/2020,17,18,22,23.7,68,77,90,101.3,0.2,0.2,0,0,0.0,0.0,75995,60634-12,POINT (-87.797373 41.944967)
60633,35,08/23/2020,08/29/2020,32,311,249,2416.3,202,2327,1569,18079.4,0.2,0.1,1,6,7.8,46.6,12871,60633-35,POINT (-87.556037 41.653147)
60634,14,03/29/2020,04/04/2020,79,156,104,205.3,347,742,457,976.4,0.2,0.2,4,4,5.3,5.3,75995,60634-14,POINT (-87.797373 41.944967)
60634,15,04/05/2020,04/11/2020,99,255,130,335.5,410,1152,540,1515.9,0.2,0.2,3,7,3.9,9.2,75995,60634-15,POINT (-87.797373 41.944967)
60634,16,04/12/2020,04/18/2020,123,378,162,497.4,522,1674,687,2202.8,0.2,0.2,5,12,6.6,15.8,75995,60634-16,POINT (-87.797373 41.944967)
60634,17,04/19/2020,04/25/2020,180,558,237,734.3,633,2307,833,3035.7,0.3,0.2,6,18,7.9,23.7,75995,60634-17,POINT (-87.797373 41.944967)
60634,18,04/26/2020,05/02/2020,222,780,292,1026.4,758,3065,997,4033.2,0.3,0.3,6,24,7.9,31.6,75995,60634-18,POINT (-87.797373 41.944967)
60634,19,05/03/2020,05/09/2020,210,990,276,1302.7,773,3838,1017,5050.3,0.3,0.3,4,28,5.3,36.8,75995,60634-19,POINT (-87.797373 41.944967)
60634,20,05/10/2020,05/16/2020,158,1148,208,1510.6,791,4629,1041,6091.2,0.2,0.2,6,34,7.9,44.7,75995,60634-20,POINT (-87.797373 41.944967)
60641,28,07/05/2020,07/11/2020,26,1678,37,2362.6,721,9286,1015,13074.6,0.0,0.2,0,53,0.0,74.6,71023,60641-28,POINT (-87.746791 41.946682)
60641,29,07/12/2020,07/18/2020,58,1736,82,2444.3,870,10156,1225,14299.6,0.1,0.2,0,53,0.0,74.6,71023,60641-29,POINT (-87.746791 41.946682)
60641,30,07/19/2020,07/25/2020,61,1797,86,2530.2,791,10947,1114,15413.3,0.1,0.2,0,53,0.0,74.6,71023,60641-30,POINT (-87.746791 41.946682)
60666,30,07/19/2020,07/25/2020,,,,,1,8,0,0,,,0,0,0.0,0.0,0,60666-30,POINT (-87.896371 41.979511)
60660,30,07/19/2020,07/25/2020,23,557,53,1288.1,470,5663,1087,13096.1,0.0,0.1,0,40,0.0,92.5,43242,60660-30,POINT (-87.666362 41.991062)
60602,37,09/06/2020,09/12/2020,0,20,0,1607.7,13,406,1045,32636.7,0.0,0.0,0,0,0.0,0.0,1244,60602-37,POINT (-87.628309 41.883136)
60612,30,07/19/2020,07/25/2020,19,812,55,2366.6,373,5643,1087,16446.6,0.1,0.1,0,29,0.0,84.5,34311,60612-30,POINT (-87.687011 41.88004)
60605,30,07/19/2020,07/25/2020,14,277,51,1006.6,435,4118,1581,14964.2,0.0,0.1,0,1,0.0,3.6,27519,60605-30,POINT (-87.623449 41.867824)
60604,30,07/19/2020,07/25/2020,0,25,0,3196.9,12,187,1534,23913,0.0,0.1,0,0,0.0,0.0,782,60604-30,POINT (-87.629029 41.878153)
60607,37,09/06/2020,09/12/2020,20,674,68,2277.7,341,7326,1152,24757.5,0.1,0.1,0,4,0.0,13.5,29591,60607-37,POINT (-87.652727 41.876104)
60609,30,07/19/2020,07/25/2020,42,2045,68,3325.5,557,8745,906,14220.7,0.1,0.2,0,77,0.0,125.2,61495,60609-30,POINT (-87.653382 41.812017)
60615,37,09/06/2020,09/12/2020,7,613,17,1474.9,396,9313,953,22406.9,0.0,0.1,0,16,0.0,38.5,41563,60615-37,POINT (-87.602725 41.801993)
60616,30,07/19/2020,07/25/2020,22,592,40,1087,428,6634,786,12180.5,0.1,0.1,1,36,1.8,66.1,54464,60616-30,POINT (-87.629531 41.844869)
60617,30,07/19/2020,07/25/2020,91,1526,110,1848.9,815,11800,988,14297.1,0.1,0.1,3,68,3.6,82.4,82534,60617-30,POINT (-87.556897 41.721257)
60619,30,07/19/2020,07/25/2020,43,1139,70,1859.3,566,9813,924,16019.1,0.1,0.1,0,64,0.0,104.5,61258,60619-30,POINT (-87.60569 41.744737)
60620,30,07/19/2020,07/25/2020,59,1384,87,2032.4,591,9815,868,14413.5,0.1,0.1,0,71,0.0,104.3,68096,60620-30,POINT (-87.651656 41.740873)
60621,37,09/06/2020,09/12/2020,12,743,41,2558.4,184,5514,634,18986.3,0.1,0.1,0,52,0.0,179.1,29042,60621-37,POINT (-87.638812 41.776931)
60624,30,07/19/2020,07/25/2020,23,1020,64,2821,305,5227,844,14456,0.1,0.2,1,29,2.8,80.2,36158,60624-30,POINT (-87.722735 41.879417)
60660,36,08/30/2020,09/05/2020,19,685,44,1584.1,346,7947,800,18378,0.1,0.1,0,41,0.0,94.8,43242,60660-36,POINT (-87.666362 41.991062)
60660,37,09/06/2020,09/12/2020,17,702,39,1623.4,343,8290,793,19171.2,0.0,0.1,0,41,0.0,94.8,43242,60660-37,POINT (-87.666362 41.991062)
60660,38,09/13/2020,09/19/2020,34,736,79,1702,357,8647,826,19996.8,0.1,0.1,0,41,0.0,94.8,43242,60660-38,POINT (-87.666362 41.991062)
60666,31,07/26/2020,08/01/2020,,,,,15,23,0,0,,,0,0,0.0,0.0,0,60666-31,POINT (-87.896371 41.979511)
60666,32,08/02/2020,08/08/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-32,POINT (-87.896371 41.979511)
60666,34,08/16/2020,08/22/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-34,POINT (-87.896371 41.979511)
60666,35,08/23/2020,08/29/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-35,POINT (-87.896371 41.979511)
60660,39,09/20/2020,09/26/2020,33,769,76,1778.4,406,9053,939,20935.7,0.1,0.1,1,42,2.3,97.1,43242,60660-39,POINT (-87.666362 41.991062)
60660,40,09/27/2020,10/03/2020,23,792,53,1831.6,423,9476,978,21913.9,0.1,0.1,0,42,0.0,97.1,43242,60660-40,POINT (-87.666362 41.991062)
60661,29,07/12/2020,07/18/2020,4,70,40,705.2,168,1157,1692,11656.3,0.0,0.1,0,0,0.0,0.0,9926,60661-29,POINT (-87.644283 41.882786)
60666,37,09/06/2020,09/12/2020,,,,,0,23,0,0,,,0,0,0.0,0.0,0,60666-37,POINT (-87.896371 41.979511)
60602,31,07/26/2020,08/01/2020,0,18,0,1446.9,26,279,2090,22427.7,0.0,0.1,0,0,0.0,0.0,1244,60602-31,POINT (-87.628309 41.883136)
60610,37,09/06/2020,09/12/2020,36,587,92,1504.4,471,9610,1207,24629,0.1,0.1,0,10,0.0,25.6,39019,60610-37,POINT (-87.63581 41.90455)
60614,37,09/06/2020,09/12/2020,46,1025,64,1437.4,866,16631,1214,23322.8,0.1,0.1,0,71,0.0,99.6,71308,60614-37,POINT (-87.652064 41.922605)
60618,37,09/06/2020,09/12/2020,50,2121,53,2246.9,826,20691,875,21919.6,0.1,0.1,0,52,0.0,55.1,94395,60618-37,POINT (-87.703343 41.946699)
60622,37,09/06/2020,09/12/2020,44,1081,83,2047.6,650,14838,1231,28106,0.1,0.1,0,56,0.0,106.1,52793,60622-37,POINT (-87.681818 41.902762)
60623,37,09/06/2020,09/12/2020,47,4304,55,5005.9,427,17883,497,20799.3,0.1,0.2,0,157,0.0,182.6,85979,60623-37,POINT (-87.717446 41.850321)
60634,21,05/17/2020,05/23/2020,127,1275,167,1677.7,835,5464,1099,7189.9,0.2,0.2,3,37,3.9,48.7,75995,60634-21,POINT (-87.797373 41.944967)
60634,22,05/24/2020,05/30/2020,84,1359,110,1788.3,779,6243,1025,8215,0.1,0.2,3,40,3.9,52.6,75995,60634-22,POINT (-87.797373 41.944967)
60634,23,05/31/2020,06/06/2020,56,1415,74,1862,512,6755,674,8888.7,0.1,0.2,1,41,1.3,54.0,75995,60634-23,POINT (-87.797373 41.944967)
60634,24,06/07/2020,06/13/2020,44,1459,58,1919.9,583,7338,767,9655.9,0.1,0.2,3,44,3.9,57.9,75995,60634-24,POINT (-87.797373 41.944967)
60634,25,06/14/2020,06/20/2020,68,1527,90,2009.3,650,7988,855,10511.2,0.1,0.2,4,48,5.3,63.2,75995,60634-25,POINT (-87.797373 41.944967)
60634,26,06/21/2020,06/27/2020,43,1570,57,2065.9,635,8623,836,11346.8,0.1,0.2,4,52,5.3,68.4,75995,60634-26,POINT (-87.797373 41.944967)
60634,27,06/28/2020,07/04/2020,47,1617,62,2127.8,727,9350,957,12303.4,0.1,0.2,2,54,2.6,71.1,75995,60634-27,POINT (-87.797373 41.944967)
60634,28,07/05/2020,07/11/2020,48,1665,63,2190.9,707,10057,930,13233.8,0.1,0.2,1,55,1.3,72.4,75995,60634-28,POINT (-87.797373 41.944967)
60634,29,07/12/2020,07/18/2020,40,1705,53,2243.6,834,10891,1097,14331.2,0.0,0.2,0,55,0.0,72.4,75995,60634-29,POINT (-87.797373 41.944967)
